word	types	reference
schönen		[]
orgelwerck		[]
etc		[]
welches		[]
wir		[]
etc		[]
textus		[]
ps	 bibel	['Ps_150-1.2.3.4.5.6']
1501	 bibel	['Ps_150-1.2.3.4.5.6']
seq	 bibel	['Ps_150-1.2.3.4.5.6']
ad	 bibel	['Ps_150-1.2.3.4.5.6']
finem	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1']
den	 bibel	['Ps_150-1']
herrn	 bibel	['Ps_150-1']
in	 bibel	['Ps_150-1']
seinem	 bibel	['Ps_150-1']
heiligthum	 bibel	['Ps_150-1']
lobet	 bibel	['Ps_150-1']
ihn	 bibel	['Ps_150-1']
in	 bibel	['Ps_150-1']
der	 bibel	['Ps_150-1']
feste	 bibel	['Ps_150-1']
seiner	 bibel	['Ps_150-1']
macht	 bibel	['Ps_150-1']
etc		[]
alleluja		[]
exord		[]
1		[]
mos		[]
421		[]
von		[]
jubal		[]
sind	 bibel	['Gen_4-21']
herkommen	 bibel	['Gen_4-21']
die	 bibel	['Gen_4-21']
geiger	 bibel	['Gen_4-21']
und	 bibel	['Gen_4-21']
pfeiffer	 bibel	['Gen_4-21']
also		[]
unterrichtet		[]
uns		[]
moses		[]
1		[]
de		[]
instrumentalis		[]
musicae		[]
ortu		[]
von		[]
dem		[]
ursprung		[]
der		[]
instrumental-music		[]
die		[]
komme		[]
von		[]
jubal		[]
der		[]
ein		[]
sohn		[]
lamechs		[]
war		[]
und		[]
noch		[]
vor		[]
der		[]
sündfluth		[]
gelebet		[]
hat		[]
der		[]
hat		[]
sich		[]
auff		[]
dieses		[]
werck		[]
geleget		[]
und		[]
von		[]
gott		[]
die		[]
gnade		[]
gehabt		[]
daß		[]
er		[]
als		[]
ein		[]
erfinder		[]
derselbigen		[]
gepriesen		[]
wird		[]
und		[]
weil		[]
es		[]
eine		[]
sonderbare		[]
gabe		[]
ist		[]
so		[]
sagen		[]
wir		[]
mit		[]
jacob		[]
cap		[]
117		[]
alle	 bibel	['Jak_1-17']
gute	 bibel	['Jak_1-17']
und	 bibel	['Jak_1-17']
volkommene	 bibel	['Jak_1-17']
gabe	 bibel	['Jak_1-17']
kompt	 bibel	['Jak_1-17']
von	 bibel	['Jak_1-17']
oben	 bibel	['Jak_1-17']
herab	 bibel	['Jak_1-17']
von	 bibel	['Jak_1-17']
dem	 bibel	['Jak_1-17']
vater	 bibel	['Jak_1-17']
des	 bibel	['Jak_1-17']
lichts	 bibel	['Jak_1-17']
etc		[]
der		[]
ist		[]
so		[]
gütig		[]
daß		[]
wie		[]
er		[]
seine		[]
sonne		[]
läst		[]
auffgehen		[]
über		[]
böse		[]
und		[]
fromme		[]
also		[]
verleihet		[]
er		[]
auch		[]
einen		[]
guten		[]
verstand		[]
alhier		[]
dem		[]
jubal		[]
dessen		[]
vater		[]
von		[]
cains		[]
arth		[]
war		[]
1	 bibel	['Gen_4-17.18.19']
mos	 bibel	['Gen_4-17.18.19']
419	 bibel	['Gen_4-17.18.19']
seq	 bibel	['Gen_4-17.18.19']
hat		[]
jubal		[]
auch		[]
es		[]
gleich		[]
nicht		[]
so		[]
hoch		[]
gebracht		[]
mit		[]
seiner		[]
kunst		[]
als		[]
man		[]
jetzo		[]
bey		[]
uns		[]
antrifft		[]
so		[]
hat		[]
er		[]
doch		[]
die		[]
ehre		[]
daß		[]
er		[]
es		[]
angefangen		[]
und		[]
andern		[]
gute		[]
anleitung		[]
gegeben		[]
die		[]
jnstrumentalmusic		[]
ferner		[]
zu		[]
zieren		[]
und		[]
vollkommener		[]
zu		[]
machen		[]
er		[]
wird		[]
ein		[]
meister		[]
aller		[]
geiger		[]
und		[]
pfeiffer		[]
und		[]
derer		[]
so		[]
mit		[]
instrumenten		[]
umbgehen		[]
genennet		[]
daß		[]
sie		[]
von		[]
ihm		[]
ursprünglich		[]
es		[]
gelernet		[]
haben		[]
und		[]
auß		[]
seinem		[]
namen		[]
spüret		[]
man		[]
daß		[]
er		[]
ein		[]
lustiger		[]
und		[]
frölicher		[]
mensch		[]
gewesen		[]
denn		[]
von		[]
jubal		[]
kömpt		[]
jubilium		[]
jubilare		[]
das		[]
jubeljahr		[]
da		[]
man		[]
mit		[]
posaunen		[]
geblasen		[]
und		[]
das		[]
man		[]
im		[]
deutschen		[]
das		[]
halljahr		[]
nennet		[]
2		[]
de		[]
instrumentalis		[]
musicae		[]
apparatu		[]
von		[]
mancherley		[]
arten		[]
der		[]
jnstrumenten		[]
denn		[]
er		[]
sey		[]
ein	 orgelpredigt	['E000079']
vater	 orgelpredigt	['E000079']
oder	 orgelpredigt	['E000079']
meister	 orgelpredigt	['E000079']
gewesen	 orgelpredigt	['E000079']
der	 orgelpredigt	['E000079']
sänger	 orgelpredigt	['E000079']
auff	 orgelpredigt	['E000079']
cythern	 orgelpredigt	['E000079']
und	 orgelpredigt	['E000079']
orgeln	 orgelpredigt	['E000079']
wie	 orgelpredigt	['E000079']
die	 orgelpredigt	['E000079']
chaldäische	 orgelpredigt	['E000079']
version	 orgelpredigt	['E000079']
lautet	 orgelpredigt	['E000079']
es		[]
macht		[]
mosis		[]
namhaftig		[]
zweyerley		[]
i		[]
ψηλαφητὰ		[]
fidicina		[]
qvae		[]
fidibus		[]
constant		[]
er		[]
nennets		[]
geiger		[]
in		[]
genere		[]
die		[]
mit		[]
allerhand		[]
seitenspiel		[]
umbgehen		[]
und		[]
nennt		[]
sie		[]
citharam		[]
apprehendentes		[]
welche		[]
die		[]
cither		[]
idest		[]
seitenspiel		[]
so		[]
mit		[]
saiten		[]
bezogen		[]
die		[]
man		[]
mit		[]
dem		[]
federkiel		[]
oder		[]
mit		[]
den		[]
finger		[]
rühret		[]
und		[]
klingend		[]
machet		[]
dergleichen	 orgelpredigt	['E000003']
instrumenta	 orgelpredigt	['E000003']
so	 orgelpredigt	['E000003']
mit	 orgelpredigt	['E000003']
saiten	 orgelpredigt	['E000003']
bezogen	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
bewegung	 orgelpredigt	['E000003']
deren	 orgelpredigt	['E000003']
gestimmet	 orgelpredigt	['E000003']
werden	 orgelpredigt	['E000003']
sind	 orgelpredigt	['E000003']
mancherley	 orgelpredigt	['E000003']
theils	 orgelpredigt	['E000003']
zubereitet	 orgelpredigt	['E000003']
auß	 orgelpredigt	['E000003']
darmen	 orgelpredigt	['E000003']
wie	 orgelpredigt	['E000003']
allerhand	 orgelpredigt	['E000003']
arten	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
geigen	 orgelpredigt	['E000003']
violen	 orgelpredigt	['E000003']
violen	 orgelpredigt	['E000003']
de	 orgelpredigt	['E000003']
gamba	 orgelpredigt	['E000003']
lauten	 orgelpredigt	['E000003']
theorben	 orgelpredigt	['E000003']
qvinternen	 orgelpredigt	['E000003']
panduren	 orgelpredigt	['E000003']
harffen	 orgelpredigt	['E000003']
etc	 orgelpredigt	['E000003']
theils	 orgelpredigt	['E000003']
von	 orgelpredigt	['E000003']
ertz	 orgelpredigt	['E000003']
gemacht	 orgelpredigt	['E000003']
item	 orgelpredigt	['E000003']
messing	 orgelpredigt	['E000003']
stahl	 orgelpredigt	['E000003']
als	 orgelpredigt	['E000003']
dergleichen	 orgelpredigt	['E000003']
pandorn	 orgelpredigt	['E000003']
cytharn	 orgelpredigt	['E000003']
clavichordien	 orgelpredigt	['E000003']
clavicymbeln	 orgelpredigt	['E000003']
jnstrumente	 orgelpredigt	['E000003']
virginal	 orgelpredigt	['E000003']
geigenjnstrument	 orgelpredigt	['E000003']
anderer	 orgelpredigt	['E000003']
ebenmässiger	 orgelpredigt	['E000003']
arth	 orgelpredigt	['E000003']
etc	 orgelpredigt	['E000003']
2	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
das	 orgelpredigt	['E000003']
wort	 orgelpredigt	['E000003']
organon	 orgelpredigt	['E000003']
werden	 orgelpredigt	['E000003']
verstanden	 orgelpredigt	['E000003']
πνευματικὰ	 orgelpredigt	['E000003']
oder	 orgelpredigt	['E000003']
έμπνευςὰ	 orgelpredigt	['E000003']
inflatilia	 orgelpredigt	['E000003']
qvae	 orgelpredigt	['E000003']
constant	 orgelpredigt	['E000003']
fistulis	 orgelpredigt	['E000003']
blasende	 orgelpredigt	['E000003']
so	 orgelpredigt	['E000003']
entweder	 orgelpredigt	['E000003']
mit	 orgelpredigt	['E000003']
angetriebenen	 orgelpredigt	['E000003']
oder	 orgelpredigt	['E000003']
geblasenen	 orgelpredigt	['E000003']
wind	 orgelpredigt	['E000003']
gestimmet	 orgelpredigt	['E000003']
werden	 orgelpredigt	['E000003']
denn	 orgelpredigt	['E000003']
etliche	 orgelpredigt	['E000003']
deren	 orgelpredigt	['E000003']
werden	 orgelpredigt	['E000003']
1	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
hülffe	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
natürlichen	 orgelpredigt	['E000003']
lufft	 orgelpredigt	['E000003']
oder	 orgelpredigt	['E000003']
wind	 orgelpredigt	['E000003']
so	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
auffziehung	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
blasebälge	 orgelpredigt	['E000003']
in	 orgelpredigt	['E000003']
die	 orgelpredigt	['E000003']
pfeiffen	 orgelpredigt	['E000003']
gelassen	 orgelpredigt	['E000003']
wird	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
schlagung	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
claviren	 orgelpredigt	['E000003']
klingend	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
lautend	 orgelpredigt	['E000003']
gemacht	 orgelpredigt	['E000003']
als	 orgelpredigt	['E000003']
die	 orgelpredigt	['E000003']
orgeln	 orgelpredigt	['E000003']
positiff	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
regalen	 orgelpredigt	['E000003']
etliche	 orgelpredigt	['E000003']
werden	 orgelpredigt	['E000003']
2	 orgelpredigt	['E000003']
durch	 orgelpredigt	['E000003']
menschlichem	 orgelpredigt	['E000003']
odem	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
mit	 orgelpredigt	['E000003']
dem	 orgelpredigt	['E000003']
munde	 orgelpredigt	['E000003']
angeblasen	 orgelpredigt	['E000003']
als	 orgelpredigt	['E000003']
vagotten	 orgelpredigt	['E000003']
dolcianen	 orgelpredigt	['E000003']
trompeten	 orgelpredigt	['E000003']
posaunen	 orgelpredigt	['E000003']
zincken	 orgelpredigt	['E000003']
sordunen	 orgelpredigt	['E000003']
racketen	 orgelpredigt	['E000003']
allerley	 orgelpredigt	['E000003']
flöten	 orgelpredigt	['E000003']
bassanelli	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
andern	 orgelpredigt	['E000003']
pfeiffen	 orgelpredigt	['E000003']
etc	 orgelpredigt	['E000003']
3		[]
de		[]
instrumentalis		[]
musicae		[]
usu		[]
&amp		[]
abusu		[]
von		[]
dem		[]
gebrauch		[]
und		[]
mißbrauch		[]
der		[]
instrumentalmusic		[]
weil	 orgelpredigt	['E000003']
diese	 orgelpredigt	['E000003']
music	 orgelpredigt	['E000003']
eine	 orgelpredigt	['E000003']
gabe	 orgelpredigt	['E000003']
gotts	 orgelpredigt	['E000003']
ist	 orgelpredigt	['E000003']
als	 orgelpredigt	['E000003']
welcher	 orgelpredigt	['E000003']
flugs	 orgelpredigt	['E000003']
nach	 orgelpredigt	['E000003']
erschaffung	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
welt	 orgelpredigt	['E000003']
einen	 orgelpredigt	['E000003']
musicvater	 orgelpredigt	['E000003']
oder	 orgelpredigt	['E000003']
meister	 orgelpredigt	['E000003']
erwecket	 orgelpredigt	['E000003']
noch	 orgelpredigt	['E000003']
bey	 orgelpredigt	['E000003']
lebzeiten	 orgelpredigt	['E000003']
adams	 orgelpredigt	['E000003']
des	 orgelpredigt	['E000003']
ersten	 orgelpredigt	['E000003']
stammvaters	 orgelpredigt	['E000003']
so		[]
solte		[]
dieselbe		[]
auch		[]
zu		[]
gottes		[]
lob		[]
und		[]
preyß		[]
angewendet		[]
werden		[]
aber		[]
gleich		[]
wie		[]
die		[]
weltkinder		[]
pflegen		[]
so		[]
mißbrauchten		[]
der		[]
lamech		[]
und		[]
jubal		[]
so		[]
wohl		[]
als		[]
ihre		[]
weiber		[]
diese		[]
herrliche		[]
gabe		[]
zur		[]
üppigen		[]
weltfreude		[]
zur		[]
wollust		[]
und		[]
fleischlicher		[]
ergetzung		[]
die		[]
es		[]
auch		[]
schrecklich		[]
büssen		[]
müssen		[]
mit		[]
ihren		[]
nachkommen		[]
als		[]
sie		[]
mit		[]
der		[]
grausamen		[]
sündfluth		[]
mit		[]
allen		[]
ihren		[]
instrumeten		[]
ersauffen		[]
müssen		[]
in		[]
deren		[]
fustapffen		[]
auch		[]
nach		[]
der		[]
sündfluth		[]
getreten		[]
sind		[]
japhets	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
chams	 orgelpredigt	['E000003']
nachkommen	 orgelpredigt	['E000003']
die	 orgelpredigt	['E000003']
bey	 orgelpredigt	['E000003']
ihren	 orgelpredigt	['E000003']
heydnischen	 orgelpredigt	['E000003']
götzendienst	 orgelpredigt	['E000003']
geopfert	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
ihre	 orgelpredigt	['E000003']
opfertäntze	 orgelpredigt	['E000003']
und	 orgelpredigt	['E000003']
gesänge	 orgelpredigt	['E000003']
nebenst	 orgelpredigt	['E000003']
der	 orgelpredigt	['E000003']
instrumentalmusic	 orgelpredigt	['E000003']
den	 orgelpredigt	['E000003']
vermeinten	 orgelpredigt	['E000003']
göttern	 orgelpredigt	['E000003']
zu	 orgelpredigt	['E000003']
ehren	 orgelpredigt	['E000003']
verrichtet	 orgelpredigt	['E000003']
vid		[]
plutarch		[]
de	 literatur	['E090846']
musica	 literatur	['E090846']
item		[]
amos	 bibel	['Am_5-4']
54	 bibel	['Am_5-4']
es	 bibel	['Esra_5-12.13']
512	 bibel	['Esra_5-12.13']
die		[]
lieben		[]
patriarchen		[]
aber		[]
und		[]
andere		[]
als		[]
auch		[]
die		[]
gottseligen		[]
weiber		[]
miriam		[]
2	 bibel	['Ex_15-20']
mos	 bibel	['Ex_15-20']
1520	 bibel	['Ex_15-20']
4	 bibel	['Num_10-10']
mos	 bibel	['Num_10-10']
1010	 bibel	['Num_10-10']
könig		[]
david		[]
2	 bibel	['2Sam_6-15']
sam	 bibel	['2Sam_6-15']
615	 bibel	['2Sam_6-15']
1	 bibel	['1Chr_23-5']
chron	 bibel	['1Chr_23-5']
245	 bibel	['1Chr_23-5']
c		[]
261	 bibel	['1Chr_25']
seq	 bibel	['1Chr_25']
haben		[]
dem		[]
wahren		[]
einigen		[]
gott		[]
zu		[]
ehren		[]
solche		[]
instrumente		[]
gebrauchet		[]
wie		[]
die		[]
psalmen		[]
auch		[]
außweisen		[]
ps	 bibel	['Ps_33']
33	 bibel	['Ps_33']
item		[]
81	 bibel	['Ps_81']
item		[]
96	 bibel	['Ps_96']
88	 bibel	['Ps_98']
und		[]
149	 bibel	['Ps_149']
absonderlich		[]
der		[]
verlesene		[]
psal	 bibel	['Ps_150']
150	 bibel	['Ps_150']
da		[]
dergleichen		[]
saiten		[]
und		[]
pfeiffenwerck		[]
auch		[]
das		[]
hebr		[]
id		[]
est		[]
organum		[]
orgelwerck		[]
mit		[]
eingerechnet		[]
eben		[]
wie		[]
es		[]
auch		[]
1	 bibel	['Gen_4-21']
mos	 bibel	['Gen_4-21']
421	 bibel	['Gen_4-21']
von		[]
jubal		[]
mit		[]
erfunden		[]
und		[]
hernach		[]
je		[]
länger		[]
je		[]
besser		[]
wird		[]
seyn		[]
außstaffiret		[]
worden		[]
weil		[]
denn		[]
von		[]
dieser		[]
materi		[]
uns		[]
zu		[]
reden		[]
anlaß		[]
gibt		[]
bis		[]
neue		[]
schön		[]
erbauete		[]
kunststück		[]
welches		[]
ist		[]
organum		[]
dei		[]
laudes		[]
sonans		[]
ein		[]
gottlobendes		[]
orgelwerck		[]
als		[]
wollen		[]
wir		[]
es		[]
ansehen		[]
und		[]
betrachten		[]
als		[]
i		[]
laudis		[]
divinae		[]
praeconium		[]
eine		[]
öffentliche		[]
außruffung		[]
des		[]
lobes		[]
gottes		[]
ii		[]
animorum		[]
suscitabulum		[]
eine		[]
auffmunterung		[]
der		[]
gemüther		[]
iii		[]
vitae		[]
aeternae		[]
exemplum		[]
sive		[]
praeambulum		[]
ein		[]
vorspiel		[]
und		[]
exempel		[]
des		[]
ewigen		[]
lebens		[]
da		[]
das		[]
grosse		[]
orgelwerck		[]
eitel		[]
alleluja		[]
erschallen		[]
wird		[]
ander		[]
theil		[]
i		[]
lobet		[]
den		[]
herrn		[]
1		[]
subjectum		[]
sive		[]
laudans		[]
wer		[]
sol		[]
loben		[]
er		[]
redet		[]
insgemein		[]
und		[]
verstehet		[]
nicht		[]
nur		[]
1		[]
die		[]
heiligen		[]
engel		[]
derer		[]
englische		[]
eigenschafft		[]
ist		[]
daß		[]
sie		[]
gott		[]
ohn		[]
unterlaß		[]
loben		[]
mit		[]
ihrem		[]
heilig	 bibel	['Jes_6-3']
heilig	 bibel	['Jes_6-3']
heilig	 bibel	['Jes_6-3']
es		[]
63		[]
item		[]
die		[]
heiligen		[]
im		[]
himmel		[]
offenb		[]
58		[]
die	 bibel	['Offb_5-8']
24	 bibel	['Offb_5-8']
eltesten	 bibel	['Offb_5-8']
etc		[]
2		[]
die		[]
menschen		[]
nicht		[]
allein		[]
die		[]
leviten		[]
die		[]
sänger		[]
cantoren		[]
die		[]
priester		[]
sondern		[]
alle		[]
mann		[]
und		[]
weib		[]
jüngling		[]
und		[]
jungfrauen		[]
sonderlich		[]
die		[]
solche		[]
kunst		[]
gelernet		[]
sollen		[]
sich		[]
willig		[]
und		[]
andächtig		[]
darzu		[]
gebrauchen		[]
lassen		[]
denn		[]
wir		[]
sind		[]
alle		[]
schuldig		[]
gott		[]
zu		[]
loben		[]
etc		[]
ps	 bibel	['Ps_148-11']
14811	 bibel	['Ps_148-11']
ps	 bibel	['Ps_8-3']
83	 bibel	['Ps_8-3']
3		[]
alles		[]
was		[]
othem		[]
hat		[]
alle		[]
creatur		[]
und		[]
alles	 bibel	['Ps_150-6']
was	 bibel	['Ps_150-6']
odem	 bibel	['Ps_150-6']
hat	 bibel	['Ps_150-6']
lobe	 bibel	['Ps_150-6']
den	 bibel	['Ps_150-6']
herrn	 bibel	['Ps_150-6']
etc		[]
also		[]
werden		[]
in		[]
der		[]
offenbar		[]
johan		[]
c		[]
514		[]
eingeführet		[]
alle	 bibel	['Offb_5-13']
creaturen	 bibel	['Offb_5-13']
die	 bibel	['Offb_5-13']
1	 bibel	['Offb_5-13']
im	 bibel	['Offb_5-13']
himmel	 bibel	['Offb_5-13']
2	 bibel	['Offb_5-13']
auff	 bibel	['Offb_5-13']
erden	 bibel	['Offb_5-13']
3	 bibel	['Offb_5-13']
unter	 bibel	['Offb_5-13']
der	 bibel	['Offb_5-13']
erden	 bibel	['Offb_5-13']
item	 bibel	['Offb_5-13']
4	 bibel	['Offb_5-13']
die	 bibel	['Offb_5-13']
im	 bibel	['Offb_5-13']
meer	 bibel	['Offb_5-13']
sind	 bibel	['Offb_5-13']
alle		[]
haben		[]
gott		[]
und		[]
das		[]
lamb		[]
gelobet		[]
denn		[]
auch		[]
die		[]
unvernünfftigen		[]
und		[]
leblosen		[]
creaturen		[]
ihren		[]
gott		[]
und		[]
schöpffer		[]
loben		[]
1		[]
objectivè		[]
&amp		[]
occasionaliter		[]
daß		[]
sie		[]
dem		[]
menschen		[]
der		[]
solche		[]
creaturen		[]
ansiehet		[]
gelegenheit		[]
geben		[]
und		[]
veranlassen		[]
gott		[]
zu		[]
loben		[]
und		[]
darauß		[]
gottes		[]
allmacht		[]
weißheit		[]
und		[]
gütigkeit		[]
zuerkennen		[]
rom	 bibel	['Röm_1-19.20']
119	 bibel	['Röm_1-19.20']
seq	 bibel	['Röm_1-19.20']
hiob		[]
1271		[]
seq		[]
es	 bibel	['Jes_40-26']
4026	 bibel	['Jes_40-26']
weißh	 bibel	['Weish_13-3.4.5']
133	 bibel	['Weish_13-3.4.5']
seq	 bibel	['Weish_13-3.4.5']
sir	 bibel	['Sir_43-1.2']
431	 bibel	['Sir_43-1.2']
seq	 bibel	['Sir_43-1.2']
2		[]
effectivè		[]
&amp		[]
obedientaliter		[]
jn		[]
dem		[]
sie		[]
wircklich		[]
gott		[]
ihrem		[]
schöpffer		[]
dienen		[]
und		[]
gehorchen		[]
bleiben		[]
in		[]
der		[]
ordnung		[]
und		[]
in		[]
der		[]
verfassung		[]
wie		[]
sie		[]
gott		[]
versetzet		[]
und		[]
richten		[]
seinen		[]
befehl		[]
auß		[]
sir	 bibel	['Sir_43-5.6.7.8.9.10.11']
435	 bibel	['Sir_43-5.6.7.8.9.10.11']
seq	 bibel	['Sir_43-5.6.7.8.9.10.11']
ps	 bibel	['Ps_148-5.7']
148	 bibel	['Ps_148-5.7']
57	 bibel	['Ps_148-5.7']
3		[]
analogicè		[]
&amp		[]
formaliter		[]
nach		[]
gewisser		[]
arth		[]
so		[]
ihnen		[]
der		[]
schöpffer		[]
verliehen		[]
und		[]
also		[]
eigentlich		[]
nach		[]
ihrer		[]
anstehenden		[]
und		[]
uns		[]
unbekanten		[]
weise		[]
und		[]
dazu		[]
werden		[]
sie		[]
auß		[]
dem		[]
natürlichen		[]
trieb		[]
wegen		[]
der		[]
schuldigen		[]
pflicht		[]
damit		[]
sie		[]
ihren		[]
schöpffer		[]
verbunden		[]
seyn		[]
angereitzet		[]
ihren		[]
gott		[]
zu		[]
erkennen		[]
ehren		[]
loben		[]
und		[]
preisen		[]
alles	 bibel	['Ps_150-6']
was	 bibel	['Ps_150-6']
odem	 bibel	['Ps_150-6']
hat	 bibel	['Ps_150-6']
lobe	 bibel	['Ps_150-6']
den	 bibel	['Ps_150-6']
herrn	 bibel	['Ps_150-6']
die		[]
jungen	 bibel	['Ps_147-9']
raben	 bibel	['Ps_147-9']
ruffen		[]
gott		[]
an		[]
ps		[]
1479		[]
ja		[]
alles		[]
wartet		[]
auff		[]
seinen		[]
gott		[]
ps	 bibel	['Ps_104-21.22.23']
10421	 bibel	['Ps_104-21.22.23']
seq	 bibel	['Ps_104-21.22.23']
steine		[]
fallen		[]
herunter		[]
feuer		[]
steiget		[]
in		[]
die		[]
höhe		[]
wie		[]
es		[]
ihnen		[]
gott		[]
in		[]
der		[]
natur		[]
eingebildet		[]
die	 bibel	['Ps_104-19']
sonne	 bibel	['Ps_104-19']
weiß	 bibel	['Ps_104-19']
ihren	 bibel	['Ps_104-19']
untergang	 bibel	['Ps_104-19']
und	 bibel	['Ps_104-19']
auffgang	 bibel	['Ps_104-19']
ps		[]
10419		[]
etc		[]
alles		[]
muß		[]
demnach		[]
sich		[]
zum		[]
lobe		[]
fertig		[]
halten		[]
es		[]
habe		[]
den		[]
lebendigen		[]
odem		[]
oder		[]
werde		[]
von		[]
einem		[]
wind		[]
und		[]
odem		[]
angeblasen		[]
sonderlich		[]
die		[]
von		[]
gott		[]
das		[]
leben		[]
haben		[]
sollen		[]
nach		[]
dem		[]
exempel		[]
der		[]
creaturen		[]
gottes		[]
lob		[]
täglich		[]
außbreiten		[]
ps		[]
341		[]
jch	 bibel	['Ps_34-2']
will	 bibel	['Ps_34-2']
den	 bibel	['Ps_34-2']
herrn	 bibel	['Ps_34-2']
loben	 bibel	['Ps_34-2']
allezeit	 bibel	['Ps_34-2']
ps		[]
11516		[]
seq		[]
die	 bibel	['Ps_115-17.18']
todten	 bibel	['Ps_115-17.18']
werden	 bibel	['Ps_115-17.18']
dich	 bibel	['Ps_115-17.18']
herr	 bibel	['Ps_115-17.18']
nicht	 bibel	['Ps_115-17.18']
loben	 bibel	['Ps_115-17.18']
sondern	 bibel	['Ps_115-17.18']
wir	 bibel	['Ps_115-17.18']
nemlich		[]
in		[]
ecclesiâ	 quelle	['E080310']
militante	 quelle	['E080310']
&amp	 quelle	['E080310']
voce	 quelle	['E080310']
sonorâ	 quelle	['E080310']
&ampc		[]
