word	types	reference
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
priester	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
mit	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
den	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
trometen	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hiskias	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hies	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sie	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
thun	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
auff	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
dem	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
altar	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vmb	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
zeit	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
do	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
man	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
anfieng	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
das	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
fieng	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
auch	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
an	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gesang	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
des	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herrn	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
trometen	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
auff	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
mancherley	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
seitenspiel	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
david	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
des	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
königs	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
jsrael	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gantze	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gemeine	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
betet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
an	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gesang	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
senger	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
das	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
trometen	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
trometer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
weret	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
alles	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
bis	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
das	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
ausgerichtet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
war	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
da	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
nun	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
das	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
ausgerichtet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
war	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
beuget	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sich	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
könig	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
alle	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
bey	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
jm	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vorhanden	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
waren	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
beteten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
an	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
könig	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hiskia	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sampt	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
den	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
obersten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hies	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
leviten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
den	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herrn	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
loben	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
mit	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
dem	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gedicht	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
david	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
assaph	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
des	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
schauers	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sie	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
lobeten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
mit	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
freuden	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
neigten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sich	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
beteten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
an	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hiskia	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
antwortet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sprach	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
nun	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
habt	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
jhr	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
eure	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hende	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gefüllet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
dem	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herrn	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
tretet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herzu	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
bringet	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
her	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
opffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
lobopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
zum	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hause	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
des	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herrn	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
g	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
meine	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
bracht	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herzu	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
opffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
lobopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
jederman	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
freywilliges	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hertzen	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
zahl	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
der	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
so	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
die	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
gemeine	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herzubrachte	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
war	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
siebentzig	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
rinder	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hundert	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
wieder	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
zweyhundert	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
lämmer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
solchs	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
alles	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
zum	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
brandopffer	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
dem	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
herrn	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sie	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
heiligten	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
sechs	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
hundert	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
rinder	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
vnd	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
dreytausent	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
schaff	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
lso	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
ward	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
das	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
ampt	 bibel	['2Chr_29-25.26.27.28.29.30.31.32.35.36']
